filename,genre,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,spectral_rolloff,zero_crossing_rate,tempo
blues.00000.wav,blues,-113.619384765625,121.55301666259766,-19.15105628967285,42.345767974853516,-6.3711676597595215,18.613033294677734,-13.692060470581055,15.33937931060791,-12.28361701965332,10.973774909973145,-8.322409629821777,8.806787490844727,-3.665802001953125,0.36172690987586975,0.36761870980262756,0.43998005986213684,0.2446344792842865,0.2478017359972,0.3356153964996338,0.3645760118961334,0.43564701080322266,0.2958412766456604,0.3146337866783142,0.40656036138534546,0.38477036356925964,1784.416545970319,3806.4186497738488,0.08306639113293343,123.046875
blues.00001.wav,blues,-207.58151245117188,123.99714660644531,8.939114570617676,35.870758056640625,2.9199705123901367,21.518787384033203,-8.555368423461914,23.355937957763672,-10.10103702545166,11.906444549560547,-5.558122634887695,5.375942230224609,-2.23783278465271,0.459622323513031,0.34987717866897583,0.3209686279296875,0.2115859091281891,0.20090791583061218,0.3310050964355469,0.39764687418937683,0.5606763958930969,0.38437923789024353,0.2554737329483032,0.28495901823043823,0.3342382609844208,1529.8713140945188,3548.9868730952494,0.056044256724071206,67.99958881578948
blues.00002.wav,blues,-90.7763442993164,140.4486083984375,-29.10055923461914,31.687339782714844,-13.975973129272461,25.74168586730957,-13.644712448120117,11.623111724853516,-11.775920867919922,9.70046615600586,-13.115348815917969,5.785763740539551,-8.89973258972168,0.2726714015007019,0.19586879014968872,0.31525424122810364,0.4081347584724426,0.5470826029777527,0.3217753767967224,0.30478689074516296,0.2885168790817261,0.3342420160770416,0.40191102027893066,0.3843080401420593,0.5881897807121277,1552.6377863181906,3041.0899442784926,0.07630074799245357,161.4990234375
blues.00003.wav,blues,-199.46200561523438,150.09474182128906,5.649167060852051,26.87014389038086,1.7554404735565186,14.2368803024292,-4.8288726806640625,9.29784870147705,-0.7531418800354004,8.147393226623535,-3.1952357292175293,6.085353851318359,-2.4761881828308105,0.34086182713508606,0.40857693552970886,0.5245686173439026,0.5470744371414185,0.6571127772331238,0.5116710066795349,0.35563039779663086,0.251690149307251,0.24638642370700836,0.3152088522911072,0.3165434002876282,0.3828551769256592,1070.1100585189854,2185.0617872303114,0.03330894446594427,63.02400914634146
blues.00004.wav,blues,-160.29185485839844,126.19576263427734,-35.602500915527344,22.151166915893555,-32.487640380859375,10.86202335357666,-23.357162475585938,0.5005232691764832,-11.804770469665527,1.2038776874542236,-13.085074424743652,-2.8098487854003906,-6.9356207847595215,0.19272667169570923,0.317231684923172,0.39155152440071106,0.25590553879737854,0.1928039789199829,0.5305816531181335,0.2539423108100891,0.1392154097557068,0.27655506134033203,0.32433584332466125,0.5552976727485657,0.2730299234390259,1835.5070084014953,3581.003346162684,0.1015001421004257,135.99917763157896
blues.00005.wav,blues,-177.88876342773438,118.18952941894531,-17.55072784423828,30.753101348876953,-21.732107162475586,11.898545265197754,-20.732280731201172,3.176168918609619,-8.575770378112793,-0.9401844143867493,-11.773798942565918,-2.4260759353637695,-9.342486381530762,0.23830758035182953,0.3001772165298462,0.6168902516365051,0.23552344739437103,0.12392118573188782,0.24363397061824799,0.27951207756996155,0.41132164001464844,0.24399377405643463,0.28561264276504517,0.28419914841651917,0.3658750057220459,1831.9900685948742,3480.8539517523704,0.09403986975135449,69.83741554054055
blues.00006.wav,blues,-190.17501831054688,130.29241943359375,-36.348472595214844,33.029090881347656,11.085680961608887,-0.5963724851608276,-20.882356643676758,0.2771160304546356,-6.500870704650879,-5.515623092651367,-7.845289707183838,-3.123599052429199,-6.5957159996032715,0.42547887563705444,0.22330673038959503,0.1313038021326065,0.1526467651128769,0.2418576180934906,0.4910733699798584,0.2456035315990448,0.16917839646339417,0.28823310136795044,0.4614280164241791,0.35944873094558716,0.3073090612888336,1459.0353761872718,2795.67476160386,0.07302790308146284,71.77734375
blues.00007.wav,blues,-179.42007446289062,136.4420928955078,-26.644338607788086,39.979591369628906,5.301814556121826,10.921236991882324,-20.555347442626953,8.507476806640625,-11.35435962677002,-3.4690980911254883,-8.414113998413086,-6.956975936889648,-3.5483484268188477,0.25941815972328186,0.26425814628601074,0.32541996240615845,0.21780180931091309,0.2151205837726593,0.29521673917770386,0.1900440901517868,0.1808650642633438,0.26435011625289917,0.39014101028442383,0.6485509872436523,0.4365876019001007,1451.8494584581754,2955.7654602239745,0.06143500266060371,92.28515625
blues.00008.wav,blues,-121.38711547851562,122.5053939819336,-14.739394187927246,46.135292053222656,-8.160384178161621,20.170509338378906,-19.169321060180664,23.050188064575195,-11.825940132141113,21.173410415649414,-6.720290660858154,7.005018711090088,-12.739909172058105,0.31952109932899475,0.3046649992465973,0.3668322265148163,0.42233842611312866,0.524003803730011,0.4506942331790924,0.493522047996521,0.3529854416847229,0.38034284114837646,0.46188274025917053,0.3664821684360504,0.46470749378204346,1719.2739373344168,3781.5188003398316,0.06402757957623839,83.35433467741936
blues.00009.wav,blues,-213.20452880859375,115.154541015625,-11.720503807067871,39.032554626464844,-20.357818603515625,13.089925765991211,-9.180814743041992,9.023638725280762,-14.101022720336914,4.283337116241455,-6.044196128845215,3.786367893218994,0.22368738055229187,0.24841243028640747,0.27330636978149414,0.4887445867061615,0.2681146264076233,0.1795715093612671,0.2677972614765167,0.2227374166250229,0.4156455397605896,0.2728808522224426,0.18116427958011627,0.2293047308921814,0.24049188196659088,1817.5295464146707,3944.584480970637,0.0792153184258901,80.74951171875
blues.00010.wav,blues,-173.7158660888672,137.14024353027344,-23.76764678955078,26.99173927307129,-16.68766212463379,4.21437406539917,-12.58261775970459,5.854559421539307,-2.8846726417541504,-1.1866810321807861,-1.9771538972854614,1.8001548051834106,-3.004411458969116,0.4616740345954895,0.1709531545639038,0.1926480084657669,0.37859687209129333,0.35386496782302856,0.4591083824634552,0.2763881981372833,0.32404977083206177,0.1876990795135498,0.20247578620910645,0.3237245976924896,0.316399484872818,1410.6753570562125,2767.5082652561437,0.06298072271671827,161.4990234375
blues.00011.wav,blues,-287.9235534667969,123.97102355957031,5.456122398376465,33.68454360961914,1.0892010927200317,14.704721450805664,-4.898605823516846,8.653275489807129,0.7827978134155273,6.566735744476318,-4.879439830780029,-3.1806588172912598,-5.557003021240234,0.24839156866073608,0.2302265465259552,0.3049179017543793,0.41385775804519653,0.6585418581962585,0.5414392948150635,0.3524605929851532,0.3485755920410156,0.34564974904060364,0.3480111062526703,0.2766418755054474,0.32097095251083374,1353.3291189300635,2882.31590436339,0.04395891785990712,161.4990234375
blues.00012.wav,blues,-207.208740234375,132.79708862304688,-15.460705757141113,60.9948616027832,0.7102412581443787,12.461278915405273,1.160927653312683,-1.5278946161270142,-17.90181541442871,8.369234085083008,-2.4538185596466064,-0.5966886878013611,0.3688165247440338,0.3036760985851288,0.1602802276611328,0.2196275293827057,0.2034941166639328,0.1968066394329071,0.26644209027290344,0.30161792039871216,0.1576872169971466,0.18246062099933624,0.2134687751531601,0.3755525052547455,0.6508768200874329,1361.1004062354928,2739.791766187355,0.06912392064144737,184.5703125
blues.00013.wav,blues,-209.78219604492188,124.4659194946289,10.285804748535156,47.030174255371094,6.482385635375977,15.417020797729492,-2.010077953338623,6.735785961151123,-21.548620223999023,10.728498458862305,-5.5324320793151855,-2.202038049697876,-3.051727056503296,0.12737731635570526,0.1421058475971222,0.17116771638393402,0.14698217809200287,0.1898864209651947,0.23153723776340485,0.15596744418144226,0.2164877951145172,0.34531909227371216,0.3849268853664398,0.691530704498291,0.3734269142150879,1324.3317542217217,2710.3669441152283,0.051417300575657895,107.666015625
blues.00014.wav,blues,-305.6985778808594,113.04164123535156,12.114900588989258,45.03944396972656,17.739238739013672,14.594630241394043,4.15712833404541,0.24009793996810913,-7.013088226318359,13.649843215942383,8.923057556152344,1.3016899824142456,5.952127933502197,0.2962065637111664,0.3160898685455322,0.29482221603393555,0.24004888534545898,0.2947870194911957,0.31426432728767395,0.23711229860782623,0.23535694181919098,0.2841905653476715,0.37784406542778015,0.6203978657722473,0.437369704246521,1172.2763008557504,2345.777482071159,0.045045834945820436,151.99908088235293
blues.00015.wav,blues,-238.5330352783203,120.08828735351562,-4.224555492401123,42.31004333496094,5.916329383850098,13.91418170928955,5.357577323913574,1.903708577156067,-16.929880142211914,12.339310646057129,3.94096040725708,-1.3906768560409546,0.014792073518037796,0.26288965344429016,0.1662413477897644,0.2438019961118698,0.2428956925868988,0.28420233726501465,0.29283300042152405,0.26068228483200073,0.1692272275686264,0.197562575340271,0.24369342625141144,0.3623674511909485,0.5177621841430664,1420.4114787701458,2930.240614569224,0.0637176797116873,103.359375
blues.00016.wav,blues,-233.79489135742188,120.66705322265625,-3.1675608158111572,39.539268493652344,3.8588550090789795,18.839672088623047,-3.6889171600341797,4.431845188140869,-14.975374221801758,17.571033477783203,1.8447446823120117,2.538606643676758,-1.2386856079101562,0.23256328701972961,0.16887477040290833,0.14962565898895264,0.2787191569805145,0.40747806429862976,0.24971187114715576,0.272273451089859,0.3550834059715271,0.5286722779273987,0.5375011563301086,0.2650396227836609,0.2540149390697479,1455.0424713768248,3009.9651324859715,0.061350725014512386,198.76802884615384
blues.00017.wav,blues,-245.75413513183594,140.48092651367188,-2.7714390754699707,60.42012023925781,18.925399780273438,9.837099075317383,3.5665769577026367,0.5361875295639038,-16.367361068725586,6.629854679107666,7.269148826599121,-4.015730857849121,1.607453465461731,0.3028493821620941,0.2071584165096283,0.15734094381332397,0.15960150957107544,0.30674272775650024,0.256511390209198,0.25413820147514343,0.3122527301311493,0.4253430962562561,0.5789123177528381,0.3532123863697052,0.31281107664108276,1088.7781161784512,2134.7537581027477,0.04832397083010836,172.265625
blues.00018.wav,blues,-252.51876831054688,104.9369888305664,15.316827774047852,42.6734733581543,6.762617588043213,21.62357521057129,-1.3132768869400024,5.6919331550598145,-16.619516372680664,12.161625862121582,-1.9679499864578247,1.9697649478912354,-0.8889584541320801,0.21098193526268005,0.1609378457069397,0.1887495517730713,0.20268121361732483,0.21735221147537231,0.2801980972290039,0.329454630613327,0.2506037950515747,0.33041703701019287,0.3770619332790375,0.2986023724079132,0.3939109146595001,1537.56091926741,3495.4621967516446,0.056131935710139316,83.35433467741936
blues.00019.wav,blues,-236.68890380859375,138.40428161621094,-4.923574924468994,47.64771270751953,5.152376174926758,8.895283699035645,0.48285630345344543,-3.8016679286956787,-14.97489070892334,10.432586669921875,-0.35396134853363037,0.7883455157279968,1.7829302549362183,0.19436335563659668,0.1935489922761917,0.15701018273830414,0.2542506456375122,0.34076014161109924,0.14692921936511993,0.13923534750938416,0.24408164620399475,0.43790003657341003,0.5547572374343872,0.25239959359169006,0.1730765700340271,1195.4133983085592,2235.2114839819565,0.05887114817143963,123.046875
blues.00020.wav,blues,-230.42657470703125,127.10052490234375,7.145355224609375,39.78431701660156,1.9449424743652344,17.40534019470215,-5.639429092407227,8.252129554748535,-18.104385375976562,13.842513084411621,-3.7609128952026367,2.571859836578369,-4.320805549621582,0.24988870322704315,0.17251883447170258,0.2173885852098465,0.2925994098186493,0.4965704679489136,0.24946391582489014,0.22612884640693665,0.34282177686691284,0.3883362412452698,0.299491286277771,0.2835259437561035,0.41485926508903503,1389.9522837601053,3005.7401580338137,0.05256015080785604,135.99917763157896
